0,11,33,55,77,99,121,143,165,187,209,231,253,275,297,319,341,363,385,407,429,451,473,495,517,539,561,583,605,627,649,671,693,715,737,759,781,803,825,847,869,891,913,935,957,979,1001,1023,1045,1067,1089,1105
25.0,22.852733872030505,22.23822183976348,20.17833186490756,18.681546200040817,20.586847667879837,19.264638350960066,18.565744422123455,18.684796144933827,16.598389128139235,16.63595622280833,13.66432079725967,11.978274404938013,12.251335192788398,20.12727761124512,21.3955737313511,18.765915969793067,18.019475723888718,19.96749551600796,18.011893925783795,17.55027061215859,17.749419914239105,15.777161070374923,15.472518396842407,12.752401332909933,10.76303266837552,12.0095380763114,23.391086342460767,23.819487686316144,20.55814632685977,20.863426190639984,22.250502601720264,20.16462405017561,20.006304676261358,19.819874663872355,18.4371391616005,17.594236370651423,14.678535462091233,13.260584040377916,15.446115076720162,24.527220373663837,24.22761403929788,20.635671444373926,21.741756088005147,22.526419613632896,20.70649657341333,20.51696883671223,20.072910665369378,19.10720378447712,17.692598293413624,14.776911856132939,13.55763627174546
21.0,17.813236169127535,14.120193775874494,13.242681214412052,17.677833232039347,18.274249572770678,15.801013221747834,19.01235845092605,18.93144062912779,16.044416255590097,16.103508942211405,21.279319338111463,19.6800834959311,18.675622470786024,20.50838097267396,17.248289347756618,14.534035862345531,16.21421693908087,20.446479161716013,17.980912121960813,18.443073754829015,21.723140667609186,20.734500788580743,18.722278380383887,22.4033191159671,24.270301037943987,21.62620470666356,24.089574029090727,26.602534163691505,23.789233460690006,23.357957169373375,28.251810484187445,27.893987442964658,26.029368272396084,27.951574293504923,18.08612382521973,15.09969023299277,15.669110934217315,20.66415772987966,18.72369544190906,18.196608573888625,22.69049149003331,24.672001965731585,21.958420099449675,24.317330379706164,27.825008710299503,25.297618696535732,26.580188845534465,23.040926857152844,18.650150126500222,17.0237734327661,20.05705810065553
19.0,20.129194667113875,18.02519093199835,16.363832571034745,11.341846169520538,6.41558221406866,3.8791759327696638,3.8165352582109904,4.427951228713656,3.7191929225676574,14.523307077054273,13.24397282611655,11.052422804233982,5.671938891477561,1.2070559456184693,-0.8771069601383505,0.18870822017430555,-0.9582873389858335,2.720037669965677,16.41583028132854,13.986538130129494,11.479064906337806,5.819042250229975,1.9569008269692,0.06807658818935969,2.2412119861843243,-0.06087858487489939,8.702732096662658,17.41783388292855,15.72228763851125,12.164925815283464,6.56339485590626,3.1915790327641873,1.912148324241901,3.971139307707368,2.1855843276434825,13.888451700513542,17.610694246323774,15.981466260718232,11.311146939685536,6.239590879504666,3.4276804505468164,2.9451559692333973,4.079030398058639,2.6533907899321,18.625236722769543,18.85777303383926,16.849979062728075,11.640779485281602,6.914310860655815,4.67739333830137,2.9169241795552283
23.0,26.053957699461186,25.670271342688217,23.182854472919672,19.85496158024657,15.903417170930904,11.372676443492217,5.974981959658891,20.730936919418845,19.343663249455776,16.97948290611086,13.340072448112181,9.30301527268982,3.724198820007132,7.55111101474904,27.082607416807214,24.437732912869706,22.470359885130833,17.914038786791863,14.509814853490774,7.7217263113344075,17.031151440353398,24.22751789883177,22.223012352601003,19.14428595214668,14.810040069443907,10.959719250354258,4.114320107374191,22.922728855500168,25.454709198184958,22.939501314627737,19.34137912557881,15.414750790677495,10.64329738321223,6.757330667212955,23.412883524404123,21.06220360927263,19.135063273438437,15.092796745015246,11.121542917168668,5.310316305762708,7.624065092692035,16.57448919751424,14.361990619066091,11.854444219550683,7.4444487260565335,3.9971609373114725,-2.898817793820065,16.614374026635915,26.19955989355644,24.04956449112437,21.410275040257115
25.0,18.00980186725411,10.421515837729732,4.709913347207989,4.544420769103006,5.409918006006542,4.704833824100905,4.494812580890069,24.416633109685147,18.530076067418598,14.677869943235144,15.569054598758157,15.617932752072303,15.30373831300381,15.626163896831713,20.02714290756472,12.557317582406705,10.1624892606747,11.762313843670881,11.105928451445047,10.719545689233273,15.55315590580949,17.208383118211387,10.420107665635816,9.274198122647835,10.847154738816023,10.001741738404773,8.675190544946965,24.93894635480956,22.533474121573384,17.467132102326204,17.750106431978566,18.34090724885194,17.74621871194898,16.80930246825052,21.93535760574769,14.892674819067187,11.50323804684982,12.77136992565363,12.286579983830963,12.421343462297166,14.79237771530461,20.38018623657332,13.018872149676845,11.045421127616551,12.71990789075888,12.053104622922056,11.197556711373998,17.143351912885464,16.832511761199754,10.578266925020538,8.863811026141763
34.0,34.684217663522595,32.20468709480018,33.28036606694981,33.20008968287365,30.293199040077184,29.000291896023757,30.058985602089276,29.37930066835665,26.607635601816465,23.523959782134767,25.84098011793526,32.13450513172128,30.329149759714596,32.74978869488559,28.74561185128465,28.535018222636477,27.47947246476533,28.57946012088367,26.616324831331752,22.757852588482326,20.80681045482414,31.278834275535683,29.65131834781681,31.57641307463978,30.167821956091423,28.110161518681423,26.698317229354853,28.089585703200015,26.82232608516476,23.620755418085203,20.982459850716054,27.397130816767458,32.74664162803657,32.21721603742348,33.881642330570806,29.77910439765681,29.32612960171813,29.372231118074172,29.499241327842782,27.31325092993366,23.686200440599833,22.746372554473567,31.376392987215993,28.951374998061368,31.58675757800816,28.40088876517742,27.70423096497686,26.077597334494385,27.630414277884775,25.97937925110866,23.180603590320988
23.0,25.401920252722505,25.45691878688341,23.181857732345012,25.59773010387779,25.78416441943949,27.64333168465802,30.691135887279923,32.81833061214713,32.92943000528568,33.10014358124684,30.78011765146118,30.788841792979138,30.383493899357546,32.359857709874944,33.28932700639794,35.47006716145343,37.64656131163943,26.969975948526297,22.71429922536297,20.634868503865377,23.208830017665605,24.382410876838822,25.066258387630594,28.330994393417093,30.172400412810315,30.44765515145089,30.732651722944695,27.975652211895607,28.383607191381998,27.915230208426934,29.967525913910443,30.80963968729702,33.02661066485996,35.099085958521755,30.129240001460694,27.887195288580244,25.729432781782837,28.548602428540764,29.58199029799289,30.298403305893277,33.7982880912441,35.13936575280633,35.739734971964936,35.832245650056,33.07723305083881,33.681615806411585,33.08688544367473,35.04819416057467,36.0778200150944,38.334113992318315,40.58450852905247
19.0,22.694243742594576,22.366762042214205,23.205233151111273,21.049149995404992,22.241765829559906,21.446756188624317,24.83389716555699,27.131354724718655,24.195397740978606,23.75657535360318,22.466649665542725,23.192962269928323,21.25762267025132,22.355337791763883,22.37314019688074,25.640631233311076,27.664214828875025,22.269671933904714,16.5416016891347,15.765134479971584,15.76986183868593,14.8774284207778,15.031705909873573,16.425098735439867,19.452062033030415,20.056901798538874,18.618618497809035,20.95245174871348,20.650471201671536,19.555432729831942,19.74310265261738,19.011450375512936,21.87148651323514,24.238685657890695,23.320307321275127,18.05234690133789,15.092369292752522,15.668097790182754,13.68270948280034,14.742257722390605,14.03393778518739,17.170358071293293,19.32084202459373,17.356697862180155,17.492827360079996,16.08431765405799,17.07775219072633,14.949899779998304,16.098882674135325,15.752668425875044,19.62928523860773
27.0,29.00379992471203,30.188961960316767,26.201562803717618,27.077734494375623,27.58877318970469,31.24257855945782,33.59906783508777,26.15285972950639,24.313675537344206,21.793323915539577,22.719177507933416,23.763999945204183,28.118426927903784,29.04593855321911,28.936671886485588,26.081386148283965,25.163674894653013,25.808669470157945,27.582893644355515,32.042458337237235,25.567203233387843,21.56473156275093,17.741402536708616,18.049598291369957,18.36966135936109,21.402734070796974,25.036631239164308,31.101930123480486,32.30941645218021,28.761014011312344,29.6972389510842,30.363646181058357,34.271470854502695,35.190311068101586,24.107229762850693,21.74664696337059,19.729050964026904,20.675629188072925,21.959520812724804,26.40554354613016,26.524295511100078,26.748403990612527,23.367275736723432,22.970598827490303,23.39319590829106,25.61500273832582,29.856560171864658,30.673169250459427,31.82051829569403,27.768415886118056,27.79559002178073
30.0,31.122611581335466,36.896945848185744,35.90008635826034,33.30618536997979,34.00414655372705,27.738407551757447,24.52329787642609,34.51277138423113,39.36936581807472,37.54676566575271,35.176879155647526,35.21372030906602,28.600066036842705,25.616762737612447,30.01865995934736,32.23421962070938,29.45793473906388,28.751707662510853,26.251094647094096,20.613837461720262,25.55367853800999,36.35091882414102,36.0116351906131,33.42350512874779,33.6729748616412,28.813455209949744,24.397648701320733,30.813631955295136,37.3619917951815,36.24121416315036,33.4034209262841,34.273549648626926,27.68654161475588,24.783696445296396,32.09322034121942,35.875612969628435,33.53988160031283,31.66695351221802,31.114125977355137,24.734747533784343,25.419703309795295,35.962745573604366,37.22944774568774,34.30249768329421,34.06004169059335,30.786781197027498,25.53254026178001,29.87920790168414,38.724269325193745,37.99242411758803,36.82359612032382
18.0,15.173958938486434,12.549606022771195,15.070168160582044,18.138856707411833,24.189743571799436,26.822514835411138,27.70722313360517,26.21670662266327,26.380571152364755,28.15305720048831,25.994115116493962,26.843128393340066,27.47964039584199,17.412270843067297,15.13647345633467,17.436609410005275,21.145333605216365,26.9650088172275,28.9917604419964,30.085483136886246,28.40802251515602,28.62953251413016,30.384229402305458,28.184628363067542,29.486084695496174,28.763596158239338,14.512963906246839,13.255495609690115,15.382722246647972,20.072332845691562,25.191170316231364,26.858212913257596,27.905958481851385,26.621463178436898,26.390550465660453,28.26592233751252,25.82957367046108,27.57095801989275,25.412641851992735,14.191064094321675,14.027098235026823,16.21954951612807,21.479329929334796,25.98792634725325,27.417168001610715,28.14367697363174,27.209971477989768,27.127573972295068,28.433343435166805,26.535333041737527,26.88697410015196
22.0,21.840039338024642,24.988887132290216,27.80252632529849,28.175743411755587,29.156517046344703,30.38929330781084,29.82457396526536,32.58532841370601,32.99627731139427,25.03486043455088,27.936327531998813,30.080049817611943,30.905192333248728,31.83957192505295,32.107274452312225,32.777317474947736,35.087923836745496,33.63872745124142,26.762146426184387,30.18142075149851,31.55201017164631,32.41007057424845,34.34227513053702,33.277119237213356,34.60745953568251,36.57166923012237,28.37406436736819,18.92392290161115,22.14054004336677,23.072860592205977,23.83606982025247,26.4172912121021,24.3717139641265,26.812202858977216,28.14779607991952,25.611410808659148,26.628507597162752,29.553317030606024,29.980197028257912,30.938025935025053,32.64631594430961,31.44655574583568,34.41177936393069,35.17345195235958,24.275546432260306,25.795354630323843,28.408747356525886,28.979829896942732,29.907043031470558,30.628695815166456,31.064277894014285
