0,55,165,275,385,495,605,715,825,935,1045,1105
25.0,20.808601272217267,17.836913443636085,15.920071329625756,18.490304032682616,14.466037034747885,20.129741994993893,20.14783150707752,17.116573523704574,21.97299533058807,18.44206452169621,13.55763627174546
21.0,14.052114410718376,17.17602852618387,19.4899161494056,17.498656339160114,21.56988794913402,23.900697430391972,25.63505699356533,17.65964860487793,24.282375859358318,22.099722153549784,20.05705810065553
19.0,14.437246379871162,6.132234510479975,6.051006315926916,6.516834206230669,4.30638571981152,10.781687407885016,3.5750411954957286,12.913524005213883,6.396616606703901,11.776196547893448,2.9169241795552283
23.0,22.102310889901783,14.945082172148886,12.180849272825249,17.436273794158655,19.40881371941092,17.351529477025906,15.12096618962971,14.346781575815438,11.54221873383782,13.625817605590683,21.410275040257115
25.0,8.571320982621163,13.47178181788513,16.419881945308234,10.990068713197589,12.581020619700476,16.7899145226329,18.531851907420332,12.814079060050124,14.33079123073065,13.559105715550476,8.863811026141763
34.0,32.731623230344994,27.723328933665595,29.924643621687466,26.80781196184939,28.747878458935702,26.65230667319512,29.436715271798334,29.093807926526914,27.701243268862527,27.16743846903266,23.180603590320988
23.0,23.889351684261793,31.45243201361767,31.52779042988729,28.61412085761378,26.238742774545244,29.06533850180568,31.790378777137196,28.385334325453186,34.71372855715366,35.242358026326656,40.58450852905247
19.0,22.274481208062898,24.28974225622634,22.3188703955363,21.535490740571227,16.314153390106924,19.957785805174556,21.667287355230783,15.442994405633527,17.09660554916335,15.984691856288663,19.62928523860773
27.0,28.20990285368604,27.357681809369435,26.53327944586339,26.507244848810856,20.29818038319536,27.726842500399187,30.704229759580407,22.114731434736314,24.597258323157053,29.15462598186923,27.79559002178073
30.0,35.81055583619327,32.82175045540978,30.897517961023077,27.44891422989636,32.942553984016286,31.61055698257951,30.421165360196348,31.39168476693076,33.34478861250061,32.62814389502961,36.82359612032382
18.0,15.021174412603427,27.001841929539033,22.555599349427265,24.939117696378162,29.012444616499664,18.36854440797473,26.559870473418947,24.25235653174387,21.040100032940245,27.47565270564072,26.88697410015196
22.0,26.400719364802722,30.162080868862333,30.57319206685094,31.641187297462608,33.213853439141275,25.840638651451673,25.906267247308776,28.580945435519425,31.59979714752507,28.7552308295908,31.064277894014285
28.0,22.123518989511282,21.473860749366292,23.623894799458228,21.90252163133195,24.766991308964773,21.53637255217427,22.768898522175512,17.390250090526933,23.004929263517194,18.879796551699542,19.84076848767488
27.0,26.29897560314587,25.86310236083957,25.780913933953602,24.533419747309626,26.10843947894717,28.6433874355234,31.32979994272197,33.17949495431236,30.034383822527865,30.42642859464524,20.902500648399364
21.0,19.66462695069501,15.818666564469536,20.046520324453578,19.910371534061596,24.009251856906964,18.73010864291873,14.63571535424446,18.83699407694668,18.63020916678761,22.769470452078643,20.69026620029497
25.0,26.580669243316105,26.448239526820498,27.298352341091473,28.20125900435616,26.01905177636228,25.586889440435527,27.01253997605353,31.690420361949275,32.19584166308141,32.12932273179081,31.701052034338204
30.0,30.60749814374916,21.07724400392311,24.982377112101304,17.93175824385694,21.785639180210637,16.81078155425867,24.37364181619705,23.25277173901798,22.656861650206338,19.771236562380665,14.628656697601748
16.0,12.716547700893937,12.90360636027964,15.800769083674481,15.750934407918237,12.222742314827281,22.302358513848098,23.185199411740086,26.090150952559668,26.438383837136374,22.557654467063465,22.950494519847773
24.0,29.532349753257915,32.14086809028643,26.742791745425073,29.65746406990114,23.59336617036376,26.729551802540687,22.312860443455858,26.28536878202568,23.64460082579717,28.70223489007542,25.873297945940227
32.0,37.298759522453075,34.950192613815645,33.33031295367248,31.412323381347683,31.243444571688165,33.282951593962025,35.1099755238989,34.8360169228641,34.858211270222355,35.45674245281816,38.460674804079225
22.0,15.753028294125121,19.963855613368743,21.523024612136027,21.737591185978815,22.3223284964212,22.911162230859333,25.593171372649557,27.40820938293204,28.734168678012338,20.355787241961764,22.37318859960213
28.0,32.56458120634209,33.683256918855264,32.99308510740397,34.06212505654293,33.46687859312613,29.530677113373287,29.976631964809243,29.491787258366998,28.808861544623383,28.362978379886528,29.567648066107694
27.0,29.895553918362364,37.25791659231423,27.904814357560284,33.07564202678696,27.39661011463508,31.86678642721916,29.56656700674717,33.864329761838235,29.67589184209035,31.688434191099248,35.84596846758019
29.0,28.883467540831898,26.410715057109154,26.617167790750806,20.43054811634705,19.467234501861103,26.862962085340374,25.857866728485927,27.576914507530546,26.701437355981174,24.751603618898212,25.3887268312335
29.0,30.400958276753567,22.653348125044484,36.178028272324184,28.718507964594036,34.552314995387704,27.701666184241944,31.175884485638047,25.283910407147527,33.63251942093484,32.65639560734016,30.0848903444959
21.0,12.4697583148575,11.970955289067188,15.820506933357834,12.04777826636335,14.926758683642294,12.15919723347114,14.702407200511667,13.510495721879428,15.020093425765516,14.998739335693712,10.617456940348244
33.0,31.144919765181555,26.237068533765594,27.26916322704242,21.978365656220056,29.985888767487292,26.139650067651132,27.720074857500872,21.90633790119655,27.10412745026258,24.06546174939573,21.26134532810149
26.0,27.992268688739866,31.078551914273696,23.263177284847046,26.005009582214818,24.098026579728376,28.755732524286856,27.688518799209305,33.74759090236951,28.490431230641015,32.248826396186814,29.61815102069674
21.0,18.656910213009606,11.047297564330659,15.62693329052324,9.548114927357858,14.721020100543228,9.693012663293658,13.46180229539641,9.311031576047409,11.63996745885823,8.247278701615784,7.605315020744673
