0,27,82,137,192,247,302,357,412,467,522,577,632,687,742,797,852,907,962,1017,1072,1105
25.0,22.453480243285913,19.26775229027647,18.77044227871788,16.63216454093973,12.757197511846819,18.97987419652327,18.7283844878166,18.265926380602824,16.59636253291748,12.409799555750482,18.886078773832082,21.30504488175008,21.130440232768027,19.203116862867894,15.555467899867848,18.61396715295185,22.195382455206776,21.774085198509862,20.02229182732264,16.925993348550733,13.55763627174546
21.0,15.504705841271171,16.972920981258888,17.785251218659738,15.067370172436881,19.977827635871336,19.03421797319352,16.344919210667324,18.60740033814973,20.738730728810364,22.370201323356014,23.450195980584766,24.33718070088463,27.73930838016055,23.620674806069825,16.31651803353634,18.960385953794585,23.260615134582547,25.258003581517187,25.807379559509023,18.500888924041334,20.05705810065553
19.0,18.840619411991227,10.413426173357662,4.307221029520837,7.866308437466614,11.238504419509614,1.036366747598409,-0.47205498138666413,13.303739819122342,7.534682826218488,1.1900641543698072,6.728197052261294,14.68726687278537,4.362147284677324,2.826276728927949,15.620409949102225,10.290426462933283,3.702441169525173,8.960413151216926,17.00351495028238,6.721798759316612,2.9169241795552283
23.0,25.996338121233137,19.055954384656598,10.95760520061769,18.826986133338714,10.266787960607921,13.980195677062852,22.699805376843372,12.362190779451664,20.876384123536898,17.970829724397984,9.804567960834817,24.7004177683595,16.44889730473706,13.798023028233729,19.33832671343693,9.533829954122712,12.653037636079148,10.44623487964494,1.3393869515666665,25.601618722039007,21.410275040257115
25.0,12.643885066576983,4.630899043818147,8.456752858328784,18.339618441655436,15.50676000018208,17.291256497626833,11.450494101410609,11.140443029528058,15.159246214489135,10.072096614493233,11.74284530259277,21.710726840573987,17.944788952834738,19.08782135663114,13.10393121566382,12.548159393985294,16.801644054954224,11.91294012881417,11.813559988608077,15.29128088434446,8.863811026141763
34.0,33.29011659271738,32.208750344331584,29.607522637511344,25.90479668808548,28.95024024748314,30.863494702948675,28.313333659906462,25.359720906312557,26.86595858716137,30.546268284882427,27.372640955413544,25.96919312692402,25.96749220487493,32.76400767401174,29.455000305867912,28.75639841445461,24.898214770564664,30.407559760310505,27.62192414021468,26.73699701093696,23.180603590320988
23.0,25.082471448382705,25.396767272436087,30.06501336991328,32.781772016078015,30.879169569781407,32.20387790814617,35.22930317616426,22.194251773433592,23.969763567185538,28.42530391622222,30.07903850330211,28.08231223884168,30.706844636301525,32.85078244403079,27.001897024214987,29.727844129430963,34.62924012298315,34.80097944607101,33.6571247527229,36.772074912116295,40.58450852905247
19.0,23.083641144163273,22.065184029960328,23.906932992904725,24.654665666333315,22.48498500721757,22.157369351344556,26.008480345058963,17.198607420448802,15.431822951388236,17.15826824766276,19.75750825812289,20.151695607893465,19.663992478413896,23.61535055131225,16.266905687017342,14.656471869830687,16.291036567185074,17.870682017215554,16.22556522538603,15.751368040569096,19.62928523860773
27.0,31.554830883972265,27.051347996503843,33.960868403485115,23.83161847910318,23.13805775597028,29.027576038170775,25.698309462697402,28.953881848517995,22.730400638134455,17.954905620651054,24.329379522223462,31.022964528639854,30.560562014616153,30.87457665125806,20.803507555540712,23.376396833586114,26.297153089105272,22.943697703715003,28.255644223918353,30.023820672739742,27.79559002178073
30.0,34.59818225018158,33.90353295719045,27.34333955285456,38.15050848382718,34.14702267442796,27.738561172263598,30.254479670083256,24.761465741363164,31.86016578154856,33.95531806666477,26.97082197172633,36.13195174351613,32.91542499406232,27.98224697808837,34.0630551863712,28.831944430810537,31.755771120217105,34.856074399128204,27.817358525047126,37.31906319704831,36.82359612032382
18.0,12.047363720779657,19.895148765558588,26.94860065924292,27.045538638302496,26.831345309285826,18.419662644320134,20.590246275145716,29.138123486937985,28.917164174198255,29.099446887013116,19.92422685761526,16.889380067284947,26.37694653284234,26.730371196024997,26.968498161169105,21.664629304446294,15.943332251095512,25.971131312996363,27.329511485889796,27.629810203736874,26.88697410015196
22.0,23.944603578330916,28.489335428717848,30.55879827849752,29.799880539526036,29.209463204081764,31.88994772973766,34.18357417685171,29.156828722503175,32.157550530215325,34.237220054718584,29.78774151511568,22.04971147253948,24.80831441729873,26.96288682733939,26.731346553318872,30.3709982345457,32.45680141818272,30.801976773433882,27.282115499317115,30.177244738744143,31.064277894014285
28.0,25.569861850777432,18.7966236733823,19.534540580423027,23.35069533951675,26.22786772521419,21.109281860441023,20.02783077807312,23.71596225499752,27.089383037604616,22.519727020924968,19.934684602457764,23.077626596192065,25.666024216688058,19.968235278769242,16.179827646487936,18.551842906956807,23.67288195090623,22.35844663802591,18.224073802767634,19.50211917599776,19.84076848767488
27.0,25.38125637631122,27.9211105919467,26.40335566715344,28.43999666011467,26.28716133631019,25.287070552344836,25.34484208254065,23.74421474655219,25.80821565677668,26.40195994552302,29.211651396434462,28.09575593625193,32.22186577007178,31.75644837101988,34.758816207358905,31.652470024167478,29.757274915895323,30.293461352320016,29.94790953861646,30.899767219327842,20.902500648399364
